auc,precision,recall,accuracy,model,sampling,rep
0.9210079306960607,0.9016460905349795,0.8975829578041786,0.8602857142857143,node_basic,deg,41
0.9217812325557375,0.9018556701030928,0.8959442851290454,0.8594285714285714,node_full,deg,41
0.9267158191100336,0.9124423963133641,0.8922572716099959,0.8651428571428571,egoalter_basic,deg,41
0.9294144453096863,0.9117281392457521,0.9012699713232282,0.8702857142857143,egoalter_full,deg,41
0.9247448880641592,0.8765810655423534,0.9349959116925592,0.8625714285714285,node_nonetwork,edge,41
0.9248810356838645,0.8775431861804223,0.9345870809484873,0.8631428571428571,node_basic,edge,41
0.9243907490989433,0.8751914241960184,0.9345870809484873,0.8611428571428571,node_full,edge,41
0.9333613644861843,0.8913638139898398,0.9325429272281276,0.8734285714285714,egoalter_basic,edge,41
0.9300228386662343,0.8827374086889658,0.9386753883892068,0.87,egoalter_full,edge,41
0.9241828427622995,0.8921490880253767,0.919869174161897,0.8662857142857143,node_nonetwork,node,42
0.9240773380541518,0.8894611727416799,0.9178250204415372,0.8628571428571429,node_basic,node,42
0.9237084594605917,0.890079365079365,0.9170073589533932,0.8628571428571429,node_full,node,42
0.9336006895042985,0.8968253968253969,0.9239574816026165,0.8725714285714286,egoalter_basic,node,42
0.9341479951778142,0.897029702970297,0.9260016353229763,0.874,egoalter_full,node,42
0.9263786630651861,0.8566666666666667,0.9553903345724907,0.8585714285714285,node_nonetwork,deg,42
0.9259074234216439,0.8556129985228951,0.9570425444031392,0.8585714285714285,node_basic,deg,42
0.925860337738333,0.8556662975267626,0.9574555968608013,0.8588571428571429,node_full,deg,42
0.9378702494660751,0.8659217877094972,0.9603469640644362,0.8697142857142857,egoalter_basic,deg,42
0.9370946755279626,0.8638724035608308,0.9619991738950847,0.8688571428571429,egoalter_full,deg,42
0.9242651386307921,0.8710287443267776,0.9454022988505747,0.8645327236353244,node_nonetwork,edge,42
0.923919893970499,0.8751914241960184,0.9384236453201971,0.8639611317519291,node_basic,edge,42
0.9241790205555735,0.875717017208413,0.9400656814449918,0.8653901114604172,node_full,edge,42
0.9332260526100342,0.8805855161787365,0.9384236453201971,0.8685338668190912,egoalter_basic,edge,42
0.9345394498020443,0.8810252486610558,0.9454022988505747,0.8731066018862532,egoalter_full,edge,42
0.9164030052914177,0.8870775347912525,0.9087576374745417,0.8548571428571429,node_nonetwork,node,43
0.916613882419435,0.8865814696485623,0.9042769857433809,0.8517142857142858,node_basic,node,43
0.9160942905309932,0.8888444622151139,0.9054989816700612,0.8542857142857143,node_full,node,43
0.9248435474912053,0.898876404494382,0.9124236252545825,0.8665714285714285,egoalter_basic,node,43
0.9248840857930792,0.8982710092480901,0.909979633401222,0.8645714285714285,egoalter_full,node,43
0.9183399722811812,0.8648648648648649,0.9423312883435583,0.8568571428571429,node_nonetwork,deg,43
0.9180763527461984,0.862803738317757,0.9439672801635992,0.856,node_basic,deg,43
0.9169458901520658,0.8599105812220567,0.9439672801635992,0.8534285714285714,node_full,deg,43
0.9281365394120896,0.8736762481089259,0.9447852760736196,0.866,egoalter_basic,deg,43
0.9240861027922348,0.8664921465968587,0.9476482617586912,0.8614285714285714,egoalter_full,deg,43
0.9213698577172904,0.8821442648797793,0.9172131147540984,0.8568571428571429,node_nonetwork,edge,43
0.9215515774822146,0.8816568047337278,0.9159836065573771,0.8557142857142858,node_basic,edge,43
0.9186502474481906,0.8797792668506109,0.9147540983606557,0.8534285714285714,node_full,edge,43
0.9311715125270646,0.9015732150060508,0.9159836065573771,0.8717142857142857,egoalter_basic,edge,43
0.9249740952675534,0.883203125,0.9266393442622951,0.8634285714285714,egoalter_full,edge,43
0.9153839782384205,0.8755348113574485,0.9217854217854218,0.854,node_nonetwork,node,44
0.9161139572292691,0.8745631067961165,0.9221949221949222,0.8534285714285714,node_basic,node,44
0.9162958713998411,0.875195007800312,0.918918918918919,0.852,node_full,node,44
0.9254109324997793,0.8795507358636716,0.9299754299754299,0.8622857142857143,egoalter_basic,node,44
0.9255773646132814,0.8794573643410852,0.9291564291564292,0.8617142857142858,egoalter_full,node,44
0.9153246959793185,0.8724727838258165,0.9208042675420599,0.8511428571428571,node_nonetwork,deg,44
0.9139315453086645,0.8820224719101124,0.901928600738613,0.8477142857142858,node_basic,deg,44
0.9147101501584038,0.8825180433039295,0.9031596224866639,0.8488571428571429,node_full,deg,44
0.9206764945101988,0.890637610976594,0.9056216659827657,0.8568571428571429,egoalter_basic,deg,44
0.923593271032078,0.8873351977626848,0.9113664341403365,0.8577142857142858,egoalter_full,deg,44
0.9144744641433383,0.8743211792086889,0.923013923013923,0.8536724778508146,node_nonetwork,edge,44
0.9132940026979762,0.8829404714342789,0.904995904995905,0.8499571306087453,node_basic,edge,44
0.9138886887231258,0.8853247794707297,0.9041769041769042,0.8513861103172335,node_full,edge,44
0.9194334094996347,0.892987434130523,0.9021294021294022,0.8562446413260931,egoalter_basic,edge,44
0.9211543185053119,0.8908138597904915,0.9054054054054054,0.8565304372677908,egoalter_full,edge,44
0.9148412583399738,0.8711864406779661,0.944467129440588,0.8634285714285714,node_nonetwork,node,45
0.9149616981862925,0.870530673692134,0.944467129440588,0.8628571428571429,node_basic,node,45
0.914977238811624,0.8702031602708804,0.944467129440588,0.8625714285714285,node_full,node,45
0.9256019758351046,0.8760861352474499,0.9469171090240914,0.8691428571428571,egoalter_basic,node,45
0.9246466158928536,0.8738704819277109,0.9477337688852593,0.8677142857142857,egoalter_full,node,45
0.9136551992225461,0.8885826771653543,0.9212244897959184,0.864,node_nonetwork,deg,45
0.9141061224489796,0.8889766890557093,0.9183673469387755,0.8625714285714285,node_basic,deg,45
0.9140462585034014,0.8893280632411067,0.9183673469387755,0.8628571428571429,node_full,deg,45
0.9226320699708455,0.8960729869099564,0.9220408163265306,0.8705714285714286,egoalter_basic,deg,45
0.9228404275996113,0.8954869358669834,0.923265306122449,0.8708571428571429,egoalter_full,deg,45
0.9172908505710882,0.8734802431610942,0.9425994259942599,0.8648571428571429,node_nonetwork,edge,45
0.9176386391573623,0.8755725190839695,0.940549405494055,0.8654285714285714,node_basic,edge,45
0.9170381241983956,0.8732340588010691,0.9376793767937679,0.8617142857142858,node_full,edge,45
0.9245051451457021,0.8775822494261668,0.940549405494055,0.8671428571428571,egoalter_basic,edge,45
0.9260500993322845,0.8859683030537302,0.939729397293973,0.8737142857142857,egoalter_full,edge,45
0.9248383487080295,0.8804390435123481,0.9189852700490998,0.8562857142857143,node_nonetwork,node,46
0.9241905036452909,0.8832547169811321,0.9193944353518821,0.8588571428571429,node_basic,node,46
0.9245012522938055,0.8834645669291339,0.9181669394435352,0.8582857142857143,node_full,node,46
0.9319382966324455,0.8860265417642467,0.9288052373158756,0.8668571428571429,egoalter_basic,node,46
0.9332417361007787,0.8878029710711494,0.929214402618658,0.8685714285714285,egoalter_full,node,46
0.9253250074393692,0.8882725832012678,0.9173486088379705,0.8617142857142858,node_nonetwork,deg,46
0.9231993626940436,0.8981937602627258,0.8952536824877251,0.856,node_basic,deg,46
0.921730087288598,0.8959442851290454,0.8948445171849427,0.854,node_full,deg,46
0.9330576892079552,0.9061859893486276,0.9050736497545008,0.8682857142857143,egoalter_basic,deg,46
0.9317538622724792,0.9065459036640593,0.9009819967266776,0.866,egoalter_full,deg,46
0.9269147911022315,0.8793503480278422,0.9293011851246424,0.8614285714285714,node_nonetwork,edge,46
0.9258591736455788,0.8923444976076556,0.9145892930118512,0.8631428571428571,node_basic,edge,46
0.9259802591773713,0.8913738019169329,0.9121373109930527,0.8608571428571429,node_full,edge,46
0.9308267852062976,0.9030154849225754,0.9055986922762567,0.866,egoalter_basic,edge,46
0.9351742215112329,0.894778170396545,0.9313445034736412,0.8754285714285714,egoalter_full,edge,46
0.9221316222379787,0.8929699842022117,0.9183590576766856,0.8651428571428571,node_nonetwork,node,47
0.9226321004118087,0.8950079239302694,0.9175467099918765,0.8662857142857143,node_basic,node,47
0.9225581439029314,0.8945281522601111,0.9163281884646629,0.8651428571428571,node_full,node,47
0.9303717077614421,0.9009116131589378,0.9232331437855402,0.8745714285714286,egoalter_basic,node,47
0.9302363164806406,0.9023421992854307,0.9232331437855402,0.8757142857142857,egoalter_full,node,47
0.9234816733683885,0.8748564867967853,0.9368852459016394,0.8625714285714285,node_nonetwork,deg,47
0.9238644447881225,0.8777477824913228,0.9327868852459016,0.8625714285714285,node_basic,deg,47
0.9225827404887101,0.8758144883096972,0.9364754098360656,0.8631428571428571,node_full,deg,47
0.9331491648623569,0.887373343725643,0.9331967213114755,0.8708571428571429,egoalter_basic,deg,47
0.9324934271574389,0.8821044546850998,0.9413934426229508,0.8714285714285714,egoalter_full,deg,47
0.9243113726395139,0.8810726778080062,0.9329218106995885,0.866,node_nonetwork,edge,47
0.924675974001,0.8909163030543436,0.9242798353909465,0.8688571428571429,node_basic,edge,47
0.9245067497403946,0.8882703777335984,0.9193415637860082,0.8637142857142858,node_full,edge,47
0.9322579900773047,0.8992403038784487,0.925514403292181,0.8762857142857143,egoalter_basic,edge,47
0.9329102726818199,0.8952380952380953,0.928395061728395,0.8748571428571429,egoalter_full,edge,47
0.9210087323970964,0.8909235668789809,0.9153374233128835,0.8625714285714285,node_nonetwork,node,48
0.9218647205342172,0.8911834789515488,0.9177914110429448,0.8642857142857143,node_basic,node,48
0.9207327072369378,0.8913649025069638,0.9161554192229039,0.8634285714285714,node_full,node,48
0.9306959749561442,0.8985276561878233,0.9235173824130879,0.8737142857142857,egoalter_basic,node,48
0.930528111340486,0.8984812150279776,0.9194274028629856,0.8711428571428571,egoalter_full,node,48
0.9226946287963573,0.8689839572192514,0.937757625721352,0.8588571428571429,node_nonetwork,deg,48
0.9226539460008812,0.8786351298953082,0.9340478153338829,0.8648571428571429,node_basic,deg,48
0.9227533501898275,0.8788940809968847,0.9303380049464138,0.8628571428571429,node_full,deg,48
0.9300854645744964,0.890258449304175,0.9229183841714756,0.8677142857142857,egoalter_basic,deg,48
0.9325406329014816,0.8907728706624606,0.9311624072547403,0.8731428571428571,egoalter_full,deg,48
0.9179941382825385,0.8807303807303807,0.9268192968111202,0.8611428571428571,node_nonetwork,edge,48
0.917784680406069,0.8896853843090402,0.9133278822567457,0.8602857142857143,node_basic,edge,48
0.9186678944518487,0.8908296943231441,0.9174161896974653,0.8637142857142858,node_full,edge,48
0.9247107541879939,0.9029244516653128,0.9088307440719542,0.868,egoalter_basic,edge,48
0.9272940679977844,0.8971291866028708,0.919869174161897,0.8702857142857143,egoalter_full,edge,48
0.9167085821401095,0.86707410236822,0.9314731226918342,0.8528571428571429,node_nonetwork,node,49
0.9154818066257459,0.8671516079632465,0.9294214197784161,0.8517142857142858,node_basic,node,49
0.9158797945286121,0.8693312836279785,0.9281903980303652,0.8528571428571429,node_full,node,49
0.9221294784737183,0.872552783109405,0.9327041444398851,0.8582857142857143,egoalter_basic,node,49
0.9243973532839407,0.8752886836027713,0.9331144850225688,0.8608571428571429,egoalter_full,node,49
0.9169985381144325,0.8679245283018868,0.9287185826122786,0.8525714285714285,node_nonetwork,deg,49
0.9162965872824788,0.8727556596409055,0.9213020189534404,0.8522857142857143,node_basic,deg,49
0.916514698919541,0.8725146198830409,0.9221260815822002,0.8525714285714285,node_full,deg,49
0.9216142104339539,0.8807737860244769,0.919241862381541,0.8577142857142858,egoalter_basic,deg,49
0.9241720301777417,0.8767975126311699,0.9295426452410384,0.8605714285714285,egoalter_full,deg,49
0.9157549582271064,0.8793035219628017,0.9087934560327199,0.8490997427836525,node_nonetwork,edge,49
0.915870595220079,0.8831738437001595,0.9059304703476483,0.8505287224921406,node_basic,edge,49
0.915681617986597,0.8831942789034565,0.90920245398773,0.852529294084024,node_full,edge,49
0.9227428473863323,0.8972574703233729,0.8965235173824131,0.8559588453843956,egoalter_basic,edge,49
0.921109959915096,0.8830248129184718,0.9169734151329243,0.857102029151186,egoalter_full,edge,49
0.9179182026737156,0.8846305807981035,0.9112739112739112,0.8542857142857143,node_nonetwork,node,50
0.9180618039678442,0.8812623274161736,0.9092389092389093,0.8502857142857143,node_basic,node,50
0.9181784800193238,0.8820047355958959,0.9096459096459096,0.8511428571428571,node_full,node,50
0.926877674720436,0.890258449304175,0.9112739112739112,0.8588571428571429,egoalter_basic,node,50
0.926849578815063,0.8899046104928457,0.9112739112739112,0.8585714285714285,egoalter_full,node,50
0.9162655426343315,0.8665897731641676,0.9271904566022213,0.8502857142857143,node_nonetwork,deg,50
0.9167430819331992,0.8712948517940717,0.9189633895516248,0.8494285714285714,node_basic,deg,50
0.9168150399097409,0.8713450292397661,0.9193747429041547,0.8497142857142858,node_full,deg,50
0.9246188247453861,0.8763168162309793,0.9238996297819827,0.8565714285714285,egoalter_basic,deg,50
0.9249266663562598,0.8755348113574485,0.9259563965446318,0.8571428571428571,egoalter_full,deg,50
0.9163429568423478,0.8837667454688731,0.9106780349167681,0.8528150900257216,node_nonetwork,edge,50
0.914259221810988,0.8972772277227723,0.8830694275274056,0.8465275793083739,node_basic,edge,50
0.9135792744197129,0.8983890954151177,0.8830694275274056,0.8473849671334667,node_full,edge,50
0.9235774403253088,0.9011079195732458,0.8915956151035322,0.854815661617605,egoalter_basic,edge,50
0.9231976887275304,0.9021783806000822,0.8911896061713358,0.8553872535010003,egoalter_full,edge,50
0.9248911155249493,0.8811919504643962,0.9286296900489397,0.8622857142857143,node_nonetwork,node,51
0.9256756441228846,0.8803253292021689,0.9269983686786297,0.8605714285714285,node_basic,node,51
0.9256993823393895,0.8803253292021689,0.9269983686786297,0.8605714285714285,node_full,node,51
0.9361251291981619,0.8880712625871418,0.9351549755301795,0.872,egoalter_basic,node,51
0.9361469216592158,0.8879410624272974,0.933931484502447,0.8711428571428571,egoalter_full,node,51
0.9221958773535021,0.8708685626441199,0.9309778142974527,0.856,node_nonetwork,deg,51
0.922869958267878,0.8748538011695907,0.9219391947411668,0.854,node_basic,deg,51
0.9227728351172646,0.8743169398907104,0.9202958093672966,0.8525714285714285,node_full,deg,51
0.9315312620922177,0.8879207920792079,0.9211175020542317,0.8642857142857143,egoalter_basic,deg,51
0.9308799203281838,0.8850710900473934,0.9207066557107642,0.8617142857142858,egoalter_full,deg,51
0.9190008261636179,0.8874751491053678,0.9080553295362083,0.8545714285714285,node_nonetwork,edge,51
0.9197813087118876,0.8956310679611651,0.9007323026851098,0.8565714285714285,node_basic,edge,51
0.919640361138138,0.8944174757281553,0.8995117982099268,0.8548571428571429,node_full,edge,51
0.926138005244343,0.9042161277118297,0.8986981285598047,0.862,egoalter_basic,edge,51
0.9259970576705934,0.8998377939983779,0.902766476810415,0.8611428571428571,egoalter_full,edge,51
0.9144682640286352,0.8719937936384794,0.9190515126737531,0.8491428571428571,node_nonetwork,node,52
0.9147289227193528,0.8730097087378641,0.9190515126737531,0.85,node_basic,node,52
0.9144228814887335,0.8720434276851493,0.919460343417825,0.8494285714285714,node_full,node,52
0.9258794515617024,0.8791166214645486,0.9276369582992641,0.8602857142857143,egoalter_basic,node,52
0.9251579855427519,0.878482972136223,0.928045789043336,0.86,egoalter_full,node,52
0.9116583977539325,0.8564971751412429,0.9358024691358025,0.8465714285714285,node_nonetwork,deg,52
0.911707626629745,0.8593690611934626,0.9304526748971194,0.846,node_basic,deg,52
0.9116757047805853,0.8589306029579067,0.9320987654320988,0.8465714285714285,node_full,deg,52
0.9216380139225414,0.8646902318510072,0.9362139917695473,0.854,egoalter_basic,deg,52
0.9219256951655705,0.864516129032258,0.9374485596707819,0.8545714285714285,egoalter_full,deg,52
0.9129810454877989,0.8699186991869918,0.9175173540220498,0.8462857142857143,node_nonetwork,edge,52
0.9131477186944787,0.8740682620635544,0.9097590853409555,0.8451428571428572,node_basic,edge,52
0.913156266038411,0.8744605727736368,0.9101674152715394,0.8457142857142858,node_full,edge,52
0.9243198742452599,0.8764044943820225,0.9236423029808085,0.8554285714285714,egoalter_basic,edge,52
0.9241155150221513,0.8790007806401249,0.9195590036749693,0.8551428571428571,egoalter_full,edge,52
0.9219069785793449,0.9066227889757301,0.8962993086620578,0.8622857142857143,node_nonetwork,node,53
0.9225191312354506,0.9077429983525536,0.8962993086620578,0.8631428571428571,node_basic,node,53
0.9228769690357014,0.9075595727198028,0.898332655551037,0.8642857142857143,node_full,node,53
0.9321901275051088,0.9149463253509497,0.9011793411956079,0.8717142857142857,egoalter_basic,node,53
0.9321112156757958,0.9149463253509497,0.9011793411956079,0.8717142857142857,egoalter_full,node,53
0.9214591957421644,0.8891547049441786,0.9169407894736842,0.8628571428571429,node_nonetwork,deg,53
0.9218734599842302,0.891426282051282,0.9148848684210527,0.8634285714285714,node_basic,deg,53
0.9218565198107629,0.8917401764234162,0.9144736842105263,0.8634285714285714,node_full,deg,53
0.93250649886654835,0.9018653690186537,0.9144736842105263,0.8714285714285714,egoalter_basic,deg,53
0.9303662619505224,0.8939213349225268,0.9251644736842105,0.8717142857142857,egoalter_full,deg,53
0.9270412898449593,0.8839390386869871,0.9281903980303652,0.8651043155187196,node_nonetwork,edge,53
0.9251858703741054,0.89469420818145,0.906442347148133,0.8605315804515576,node_basic,edge,53
0.9261672875869269,0.8988216172287687,0.9076733688961839,0.8645327236353244,node_full,edge,53
0.9357550382636798,0.9038461538461539,0.906442347148133,0.8676764789939982,egoalter_basic,edge,53
0.9379384983698428,0.9079429735234216,0.9146491588018055,0.8759645613032295,egoalter_full,edge,53
0.918470342826611,0.8774642442984152,0.9272875816993464,0.8585714285714285,node_nonetwork,node,54
0.918594988692562,0.8778507924236567,0.9276960784313726,0.8591428571428571,node_basic,node,54
0.9187091503267973,0.8771251931993818,0.9272875816993464,0.8582857142857143,node_full,node,54
0.9274265948457964,0.88515625,0.9256535947712419,0.864,egoalter_basic,node,54
0.9270448911503765,0.8858144972720187,0.9285130718954249,0.8662857142857143,egoalter_full,node,54
0.9189061353384504,0.8704344482891195,0.9282492824928249,0.8537142857142858,node_nonetwork,deg,54
0.917030395563145,0.8853375948861366,0.9085690856908569,0.8542857142857143,node_basic,deg,54
0.9175118895392536,0.8851674641148325,0.9102091020910209,0.8551428571428571,node_full,deg,54
0.9237643554569381,0.8972797401542834,0.906109061090611,0.8622857142857143,egoalter_basic,deg,54
0.9264844486333648,0.8942501005227181,0.9118491184911849,0.8634285714285714,egoalter_full,deg,54
0.9181554457054004,0.860316265060241,0.9368593685936859,0.8499571306087453,node_nonetwork,edge,54
0.9151991614255766,0.8734423676012462,0.9196391963919639,0.8511003143755359,node_basic,edge,54
0.9155523064664609,0.8738808875048657,0.9204592045920459,0.8519577022006287,node_full,edge,54
0.9230751081095716,0.8842519685039371,0.9208692086920869,0.8608173763932552,egoalter_basic,edge,54
0.9254252825547123,0.8810176125244619,0.922919229192292,0.8593883966847671,egoalter_full,edge,54
0.91884575514183,0.8600223964165733,0.9450369155045119,0.8545714285714285,node_nonetwork,node,55
0.9159266571809501,0.8575139146567718,0.9479081214109926,0.854,node_basic,node,55
0.9158942141763571,0.8587360594795539,0.9474979491386383,0.8548571428571429,node_full,node,55
0.9236762867899809,0.8660680882903106,0.9495488105004102,0.8625714285714285,egoalter_basic,node,55
0.9237268824280963,0.8650764070070817,0.9520098441345365,0.8631428571428571,egoalter_full,node,55
0.9187671319533464,0.8685909608811242,0.9346138128320393,0.8554285714285714,node_nonetwork,deg,55
0.9184485062430846,0.8752886836027713,0.9293011851246424,0.858,node_basic,deg,55
0.9184477300537783,0.8743757203227046,0.9301185124642419,0.8577142857142858,node_full,deg,55
0.9269159553861911,0.8819202477739063,0.9309358398038414,0.8645714285714285,egoalter_basic,deg,55
0.9277608374461664,0.8834688346883469,0.9325704944830404,0.8668571428571429,egoalter_full,deg,55
0.9172548022007844,0.8684512428298279,0.9318834632745179,0.8542857142857143,node_nonetwork,edge,55
0.9169463712265941,0.8751454051958123,0.926138695116947,0.8565714285714285,node_basic,edge,55
0.9168726411689341,0.8751937984496124,0.9265490356996307,0.8568571428571429,node_full,edge,55
0.9258310361852454,0.8808510638297873,0.9343455067706196,0.8662857142857143,egoalter_basic,edge,55
0.9265162238938658,0.8803088803088803,0.9355765285186705,0.8665714285714285,egoalter_full,edge,55
0.9251829268292683,0.8932427029188325,0.908130081300813,0.8591428571428571,node_nonetwork,node,56
0.9257610225140713,0.8926147704590819,0.9089430894308943,0.8591428571428571,node_basic,node,56
0.9256887116948093,0.8932270916334661,0.9113821138211382,0.8611428571428571,node_full,node,56
0.9349186991869919,0.9005152596115735,0.9235772357723577,0.8745714285714286,egoalter_basic,node,56
0.9343796904315197,0.8939692550256209,0.9219512195121952,0.8682857142857143,egoalter_full,node,56
0.9258635250449844,0.8744705429341548,0.9349526554137505,0.8617142857142858,node_nonetwork,deg,56
0.9255659996947867,0.8857707509881423,0.92260189378345,0.8637142857142858,node_basic,deg,56
0.9265089321031006,0.8828155721588675,0.9242486620008233,0.8622857142857143,node_full,deg,56
0.9335042374298422,0.894131641554322,0.9283655825442569,0.874,egoalter_basic,deg,56
0.9364583489495703,0.8890196078431373,0.9333058871963771,0.8728571428571429,egoalter_full,deg,56
0.9229987974785346,0.8558156819026385,0.9516528925619835,0.855673049442698,node_nonetwork,edge,56
0.923337341738218,0.8592287532759266,0.9483471074380165,0.8568162332094884,node_basic,edge,56
0.9236789497468577,0.8590654205607476,0.9495867768595041,0.8573878250928837,node_full,edge,56
0.9327782841473969,0.8729554963864588,0.9483471074380165,0.8688196627607888,egoalter_basic,edge,56
0.932274680412687,0.8647940074906367,0.9541322314049587,0.8651043155187196,egoalter_full,edge,56
0.9196951076779026,0.8771317829457365,0.9305098684210527,0.8611428571428571,node_nonetwork,node,57
0.9207823588113543,0.8767919411080977,0.9305098684210527,0.8608571428571429,node_basic,node,57
0.92098679590479,0.8777648428405123,0.9300986842105263,0.8614285714285714,node_full,node,57
0.9288920818549182,0.8834426862215361,0.9412006578947368,0.8728571428571429,egoalter_basic,node,57
0.9294603476739602,0.8816955684007707,0.9407894736842105,0.8711428571428571,egoalter_full,node,57
0.9212793839792901,0.8763045999226904,0.9352310231023102,0.8637142857142858,node_nonetwork,deg,57
0.9201843860036562,0.8902340597255851,0.9100660066006601,0.86,node_basic,deg,57
0.9205766069171973,0.8909971740008075,0.9104785478547854,0.8608571428571429,node_full,deg,57
0.9280487412124112,0.8941649899396378,0.9166666666666666,0.8671428571428571,egoalter_basic,deg,57
0.9312482363477984,0.8945902943516308,0.9278052805280528,0.8742857142857143,egoalter_full,deg,57
0.9236532331088205,0.8801700811751063,0.932050757265657,0.8639611317519291,node_nonetwork,edge,57
0.9248676645703866,0.888756927949327,0.918952108063856,0.8631037439268362,node_basic,edge,57
0.925157608628239,0.8893280632411067,0.9209987720016374,0.864818519577022,node_full,edge,57
0.9330752521117851,0.8979348689436061,0.9255014326647565,0.8745355815947413,egoalter_basic,edge,57
0.9334659788635433,0.8958168902920284,0.929185427752763,0.8751071734781366,egoalter_full,edge,57
0.9175630700045552,0.8691019786910198,0.9341513292433538,0.8557142857142858,node_nonetwork,node,58
0.9176320762945949,0.8674012158054711,0.9337423312883436,0.854,node_basic,node,58
0.9174556838116283,0.8665399239543726,0.9321063394683027,0.8522857142857143,node_full,node,58
0.9268382132022989,0.878927203065134,0.938241308793456,0.8665714285714285,egoalter_basic,node,58
0.9261795520406284,0.8766283524904215,0.9357873210633947,0.8631428571428571,egoalter_full,node,58
0.9189830736034524,0.859984984984985,0.9447422680412371,0.8551428571428571,node_nonetwork,deg,58
0.919363605849916,0.86281179138322,0.9414432989690722,0.8557142857142858,node_basic,deg,58
0.9192815152241669,0.8624338624338624,0.9410309278350516,0.8551428571428571,node_full,deg,58
0.9315448573483577,0.867320015077271,0.9488659793814433,0.864,egoalter_basic,deg,58
0.9300150563414049,0.8601632047477745,0.9562886597938144,0.862,egoalter_full,deg,58
0.9138666328847485,0.896734693877551,0.894908350305499,0.854,node_nonetwork,edge,58
0.9140950506241534,0.9008603031544449,0.8957230142566192,0.8577142857142858,node_basic,edge,58
0.9141488418324092,0.8997955010224948,0.8961303462321792,0.8571428571428571,node_full,edge,58
0.9235619134858067,0.9049755301794453,0.9038696537678208,0.866,egoalter_basic,edge,58
0.9235962151258539,0.9044715447154471,0.9063136456211812,0.8671428571428571,egoalter_full,edge,58
0.9245241764312505,0.881578947368421,0.9316973415132924,0.8648571428571429,node_nonetwork,node,59
0.922569127438723,0.8792701863354038,0.9263803680981595,0.8597142857142858,node_basic,node,59
0.9225974277711549,0.8792701863354038,0.9263803680981595,0.8597142857142858,node_full,node,59
0.9335209684141152,0.8852395672333848,0.9370143149284254,0.8711428571428571,egoalter_basic,node,59
0.9327878735013908,0.8865220759101472,0.9361963190184049,0.8717142857142857,egoalter_full,node,59
0.9218964436860726,0.879906723668869,0.9297741273100616,0.8628571428571429,node_nonetwork,deg,59
0.9218405298319693,0.8818252730109204,0.9285420944558521,0.8637142857142858,node_basic,deg,59
0.9214294666011125,0.8812963686060132,0.9268993839835729,0.8622857142857143,node_full,deg,59
0.9290553450752427,0.894526568118258,0.9195071868583162,0.8685714285714285,egoalter_basic,deg,59
0.9286122759830716,0.8839563862928349,0.9322381930184805,0.8677142857142857,egoalter_full,deg,59
0.9264394051631542,0.8741418764302059,0.9408866995073891,0.8645714285714285,node_nonetwork,edge,59
0.9239069039594059,0.8833202819107283,0.9261083743842364,0.8634285714285714,node_basic,edge,59
0.9214832030815956,0.8845247446975648,0.9244663382594417,0.8634285714285714,node_full,edge,59
0.9335858889835426,0.8889321901792674,0.9363711001642037,0.8742857142857143,egoalter_basic,edge,59
0.9349424207069398,0.8854489164086687,0.9392446633825944,0.8731428571428571,egoalter_full,edge,59
0.9211467859366403,0.8796905222437137,0.9270281288218508,0.86,node_nonetwork,node,60
0.9212752760493262,0.8784359272164151,0.9249898083978801,0.8577142857142858,node_basic,node,60
0.9218344027214984,0.8786707882534776,0.9270281288218508,0.8591428571428571,node_full,node,60
0.9306807522979289,0.8828967642526965,0.9343660823481451,0.8671428571428571,egoalter_basic,node,60
0.9318613038787271,0.8846153846153846,0.9376273950264982,0.8705714285714286,egoalter_full,node,60
0.9193613671791117,0.8601949025487257,0.9413453650533224,0.8525714285714285,node_nonetwork,deg,60
0.9191408319931282,0.8597081930415263,0.9425758818703855,0.8528571428571429,node_basic,deg,60
0.9189295662370286,0.862406015037594,0.940935192780968,0.8542857142857143,node_full,deg,60
0.927272053132372,0.8676691729323308,0.9466776045939295,0.8622857142857143,egoalter_basic,deg,60
0.9261156917543787,0.8673163418290855,0.9491386382280558,0.8634285714285714,egoalter_full,deg,60
0.9195839583387933,0.8786104605776737,0.9248151191454396,0.8588571428571429,node_nonetwork,edge,60
0.9172375863509599,0.8851080864691754,0.9083812654067379,0.8542857142857143,node_basic,edge,60
0.9164020189282229,0.8839071257005604,0.9071487263763353,0.8525714285714285,node_full,edge,60
0.9252517879138719,0.8945880452342488,0.910024650780608,0.8628571428571429,egoalter_basic,edge,60
0.9246975693004512,0.892512077294686,0.9108463434675431,0.8617142857142858,egoalter_full,edge,60
0.9151171967423384,0.879546343371138,0.91721044045677,0.854,node_nonetwork,node,61
0.9147381635804391,0.8804858934169278,0.916394779771615,0.8542857142857143,node_basic,node,61
0.9148245551224736,0.8796078431372549,0.914763458401305,0.8525714285714285,node_full,node,61
0.9229706548945867,0.8875739644970414,0.9176182707993474,0.8608571428571429,egoalter_basic,node,61
0.9234672116857403,0.8871794871794871,0.91721044045677,0.8602857142857143,egoalter_full,node,61
0.9173546962817287,0.878716744913928,0.922381930184805,0.8574285714285714,node_nonetwork,deg,61
0.9174669096027225,0.880298273155416,0.9211498973305955,0.858,node_basic,deg,61
0.9173277033866443,0.8785742264003134,0.9211498973305955,0.8565714285714285,node_full,deg,61
0.9270077411766974,0.8911834789515488,0.9215605749486653,0.8671428571428571,egoalter_basic,deg,61
